index,num_features,mean_accuracy,mean_time
185,5,0.7438802719116211,0.0842200368642807
186,5,0.7928593754768372,0.030498867854475975
187,6,0.8448801040649414,0.022806761786341667
188,5,0.7289634943008423,0.0275788065046072
189,6,0.8007187843322754,0.012835650704801083
190,6,0.8400416970252991,0.013150276616215706
191,7,0.8795937299728394,0.08580835163593292
192,2,0.21818751096725464,0.009856017306447029
193,3,0.3794635236263275,0.02505061775445938
194,3,0.463583379983902,0.011751077137887478
195,4,0.6101874113082886,0.011904114857316017
196,3,0.41629162430763245,0.027555905282497406
197,4,0.5684530735015869,0.011089840903878212
198,4,0.6614635586738586,0.010736008174717426
199,5,0.7502968311309814,0.0825025737285614
200,3,0.42578646540641785,0.011610510759055614
201,4,0.5853281617164612,0.012256588786840439
202,4,0.6820052266120911,0.028454843908548355
203,5,0.7675572633743286,0.012683816254138947
204,4,0.6172811388969421,0.029565783217549324
205,5,0.7235989570617676,0.013674243353307247
206,5,0.7868645191192627,0.012611040845513344
207,6,0.840072751045227,0.029459431767463684
208,3,0.40531253814697266,0.01401028223335743
209,4,0.5555571913719177,0.011909911409020424
210,4,0.6418853998184204,0.01233578473329544
211,5,0.7289531230926514,0.012239526025950909
212,4,0.5929895639419556,0.02326817251741886
213,5,0.7025260925292969,0.029354790225625038
214,5,0.7744896411895752,0.01324186660349369
215,6,0.831078052520752,0.013190220110118389
216,4,0.6153644919395447,0.035036779940128326
217,5,0.7211458683013916,0.04077329486608505
218,5,0.7921665906906128,0.012542841956019402
219,6,0.8469427227973938,0.032236386090517044
220,5,0.747390627861023,0.0120465736836195
221,6,0.8180625438690186,0.029255680739879608
222,6,0.8559635281562805,0.028656333684921265
223,7,0.8930937647819519,0.021391838788986206
224,3,0.45019271969795227,0.012194915674626827
225,4,0.6033437252044678,0.01638668030500412
226,4,0.6561874747276306,0.02007143199443817
227,5,0.7569113969802856,0.02191934734582901
228,4,0.580869734287262,0.01153445616364479
229,5,0.7010781764984131,0.013457848690450191
230,5,0.7499791979789734,0.01300906389951706
231,6,0.8181459307670593,0.07631432265043259
232,4,0.6297916769981384,0.03412124887108803
233,5,0.7446094155311584,0.032000839710235596
234,5,0.785900890827179,0.012635930441319942
235,6,0.8488645553588867,0.030476370826363564
236,5,0.7209530472755432,0.01215866394340992
237,6,0.8040364384651184,0.012682085856795311
238,6,0.8377187848091125,0.013089270330965519
239,7,0.8829948306083679,0.03000183403491974
240,4,0.6355000138282776,0.01218639500439167
241,5,0.7334113121032715,0.030250879004597664
242,5,0.7837342619895935,0.01626141183078289
243,6,0.8386980295181274,0.01416858658194542
244,5,0.7195520401000977,0.01229346077889204
245,6,0.7967916131019592,0.0127846235409379
