index,num_features,mean_accuracy,mean_time
59,5,0.7664222717285156,0.20692065358161926
60,4,0.7197065353393555,0.05395197868347168
61,5,0.7661034464836121,0.12206526100635529
62,5,0.7276785969734192,0.13296225666999817
63,6,0.7635523080825806,0.26755544543266296
64,1,0.8627232909202576,0.14008983969688416
65,2,0.8628826141357422,0.08004063367843628
66,2,0.866230845451355,0.09138960391283035
67,3,0.8644770979881287,0.2937341332435608
68,2,0.8630419969558716,0.03495911881327629
69,3,0.8542730808258057,0.12539760768413544
70,3,0.8708546161651611,0.13985493779182434
71,4,0.8724490404129028,0.20067830383777618
72,2,0.8654337525367737,0.011484786868095398
73,3,0.8518813848495483,0.10568266361951828
74,3,0.8520408868789673,0.12328395247459412
75,4,0.8667093515396118,0.21103155612945557
76,3,0.8552296757698059,0.043615784496068954
77,4,0.8568241000175476,0.11126510053873062
78,4,0.8576211333274841,0.1477227807044983
79,5,0.8665496706962585,0.1886374056339264
80,2,0.862404465675354,0.01978679932653904
81,3,0.8507653474807739,0.1935732066631317
82,3,0.8553891181945801,0.16051548719406128
83,4,0.8689413666725159,0.21649900078773499
84,3,0.8585780262947083,0.04865317791700363
85,4,0.8566646575927734,0.13236817717552185
86,4,0.8781887292861938,0.137529656291008
87,5,0.8780292868614197,0.20433059334754944
88,3,0.8593751788139343,0.1341145783662796
89,4,0.8566645979881287,0.1579846292734146
90,4,0.8518813848495483,0.1733555942773819
91,5,0.8689414858818054,0.20820888876914978
92,4,0.8644769787788391,0.053942665457725525
93,5,0.8509246706962585,0.14222612977027893
94,5,0.8671873211860657,0.12745283544063568
95,6,0.880420982837677,0.2059987336397171
96,2,0.863839328289032,0.010805193334817886
97,3,0.857940137386322,0.15596288442611694
98,3,0.8595345616340637,0.22620217502117157
99,4,0.8713329434394836,0.21678194403648376
100,3,0.8670281171798706,0.015945952385663986
101,4,0.8616070747375488,0.08833106607198715
102,4,0.873565137386322,0.11872809380292892
103,5,0.8780292868614197,0.17729751765727997
104,3,0.8574618101119995,0.04426908120512962
105,4,0.8590562343597412,0.1180596798658371
106,4,0.8561862707138062,0.12413888424634933
107,5,0.8732461333274841,0.1823161393404007
108,4,0.8601723313331604,0.04508987069129944
109,5,0.8512436151504517,0.08662842214107513
110,5,0.8606506586074829,0.08552157878875732
111,6,0.8735649585723877,0.17428867518901825
112,3,0.8622450232505798,0.10347327589988708
113,4,0.8587373495101929,0.23397670686244965
